raw_row_number,date,time,location,district,service_area,subject_age,subject_race,subject_sex,type,arrest_made,contraband_found,frisk_performed,search_conducted,search_person,search_vehicle,raw_race,raw_individual_contraband,raw_vehicle_contraband
232113,1/2/2014,18:32:00,N 52ND ST / ARCH ST,19,192,31,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
231769,1/2/2014,18:40:00,5800 BLOCK MARKET ST,19,192,47,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232122,1/2/2014,18:46:00,N 58TH ST / LANSDOWNE AV,19,192,34,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
231770,1/2/2014,18:50:00,5900 BLOCK MARKET ST,19,192,20,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
217574,1/2/2014,19:10:00,5200 BLOCK LOCUST ST,18,181,22,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359203,1/2/2014,19:20:00,200 BLOCK W QUEEN LA,39,391,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232123,1/2/2014,19:25:00,5900 BLOCK HAVERFORD AV,19,192,59,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359199,1/2/2014,20:10:00,W QUEEN LA / PULASKI AV,39,391,35,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359205,1/2/2014,20:20:00,5000 BLOCK WAYNE AV,39,391,38,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359201,1/2/2014,20:25:00,200 BLOCK W QUEEN LA,39,391,25,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
79388,1/2/2014,20:25:00,S 57TH ST / MARKET ST,18,181,56,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
359204,1/2/2014,20:35:00,1400 BLOCK W LYCOMING ST,39,392,24,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232125,1/2/2014,20:40:00,5800 BLOCK W GIRARD AV,19,192,24,black,female,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
359213,1/2/2014,20:48:00,1500 BLOCK W ALLEGHENY AV 106,39,393,19,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359571,1/2/2014,22:06:00,3100 BLOCK FOX ST,39,393,29,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359207,1/2/2014,22:10:00,3700 BLOCK N SYDENHAM ST,39,392,17,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156574,1/2/2014,22:20:00,2600 BLOCK S 61ST ST,12,124,49,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
359208,1/2/2014,22:30:00,3100 BLOCK N 22ND ST,39,392,33,black,male,pedestrian,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
359209,1/2/2014,22:52:00,4900 BLOCK WAYNE AV,39,391,40,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
217565,1/2/2014,23:30:00,5600 BLOCK SPRUCE ST,18,182,34,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359210,1/2/2014,23:35:00,2100 BLOCK W WESTMORELAND ST,39,392,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232499,1/3/2014,0:10:00,800 BLOCK N 66TH ST,19,193,26,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232497,1/3/2014,0:10:00,800 BLOCK N 66TH ST,19,191,24,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359211,1/3/2014,0:15:00,3200 BLOCK N BROAD ST,39,392,19,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359212,1/3/2014,0:20:00,N 24TH ST / W ALLEGHENY AV,39,393,26,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232498,1/3/2014,0:35:00,5100 BLOCK MASTER ST,19,193,23,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
393637,1/3/2014,0:35:00,N 56TH ST / LANSDOWNE AV,19,193,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232126,1/3/2014,1:00:00,5600 BLOCK MARKET ST,19,192,47,black,female,pedestrian,TRUE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
400964,1/3/2014,11:40:00,2600 BLOCK N LAWRENCE ST,26,261,57,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
265958,1/3/2014,11:40:00,N 11TH ST / W YORK ST,22,221,20,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
265960,1/3/2014,11:50:00,N 13TH ST / W YORK ST,22,221,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
310666,1/3/2014,13:05:00,200 BLOCK W HAZZARD ST,26,261,32,hispanic,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,White - Latino,FALSE,FALSE
280487,1/3/2014,19:35:00,400 BLOCK E INDIANA AV,24,242,46,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359202,1/3/2014,19:40:00,N 19TH ST / W ONTARIO ST,39,392,64,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156649,1/3/2014,20:00:00,S 50TH ST / SPRINGFIELD AV,12,124,26,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156650,1/3/2014,20:16:00,5300 BLOCK WOODLAND AV,12,123,29,black,male,pedestrian,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
156651,1/3/2014,20:50:00,7000 BLOCK LINDBERGH BLVD,12,121,51,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302336,1/3/2014,21:50:00,N 05TH ST / W WESTMORELAND ST,25,253,22,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
302335,1/3/2014,21:50:00,N 05TH ST / W WESTMORELAND ST,25,253,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156652,1/3/2014,21:55:00,5400 BLOCK LINDBERGH BLVD,12,123,56,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232496,1/3/2014,22:15:00,5600 BLOCK ARLINGTON ST,19,193,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232127,1/3/2014,22:15:00,N 54TH ST / ARLINGTON ST,19,193,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232128,1/3/2014,22:15:00,N 54TH ST / ARLINGTON ST,19,193,30,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232130,1/3/2014,22:15:00,N 56TH ST / ARLINGTON ST,19,193,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
408220,1/3/2014,22:30:00,NA,12,124,52,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232129,1/3/2014,22:32:00,N 52ND ST / HAVERFORD AV,19,192,32,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232493,1/3/2014,23:15:00,N 52ND ST / MARKET ST,19,192,19,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280488,1/4/2014,0:00:00,KENSINGTON AV / E CAMBRIA ST,24,242,26,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
232143,1/4/2014,0:30:00,5000 BLOCK W THOMPSON ST,19,191,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280489,1/4/2014,0:45:00,C ST / E CAMBRIA ST,24,242,51,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157151,1/4/2014,0:48:00,S 64TH ST / GREENWAY AV,12,122,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
407799,1/4/2014,1:55:00,NA,24,241,43,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
255091,1/4/2014,7:29:00,1800 BLOCK N 16TH ST,22,221,18,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
400832,1/4/2014,9:00:00,2000 BLOCK N BROAD ST,22,221,24,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
430054,1/4/2014,9:50:00,NA,26,261,20,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157467,1/4/2014,10:00:00,6600 BLOCK PASCHALL AV,12,123,51,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157468,1/4/2014,10:20:00,5900 BLOCK KINGSESSING AV,12,122,14,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
217576,1/4/2014,10:29:00,S 56TH ST / WALNUT ST,18,182,67,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
255092,1/4/2014,10:45:00,1000 BLOCK W LEHIGH AV,22,221,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249675,1/4/2014,11:30:00,2700 BLOCK CECIL B MOORE AV,22,224,41,black,male,vehicular,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Black - Non-Latino,TRUE,TRUE
310667,1/4/2014,11:45:00,2600 BLOCK N 03RD ST,26,261,36,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
310670,1/4/2014,12:05:00,2600 BLOCK N LAWRENCE ST,26,261,48,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
310668,1/4/2014,12:10:00,1900 BLOCK E ARIZONA ST,26,263,38,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
310669,1/4/2014,12:10:00,2600 BLOCK N LAWRENCE ST,26,261,28,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
387850,1/4/2014,14:12:00,NA,18,181,42,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232142,1/4/2014,17:22:00,N 60TH ST / HAVERFORD AV,19,192,58,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232124,1/4/2014,18:40:00,N 63RD ST / HAVERFORD AV,19,192,20,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157536,1/4/2014,19:05:00,6300 BLOCK THEODORE ST,12,122,23,black,male,vehicular,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
232144,1/4/2014,19:30:00,N 58TH ST / VINE ST,19,192,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232145,1/4/2014,19:30:00,N 58TH ST / VINE ST,19,192,28,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
400648,1/4/2014,20:50:00,S 18TH ST / JACKSON ST,1,11,38,white,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
152081,1/4/2014,21:05:00,7300 BLOCK WHEELER ST,12,121,26,black,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
174698,1/4/2014,21:37:00,1600 BLOCK MOHICAN ST,14,141,36,black,male,pedestrian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
232506,1/4/2014,21:40:00,200 BLOCK N 60TH ST,19,192,17,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232507,1/4/2014,21:55:00,6000 BLOCK VINE ST,19,192,23,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
413803,1/4/2014,22:00:00,NA,12,123,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
275183,1/4/2014,22:20:00,3300 BLOCK KENSINGTON AV,24,241,23,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
174647,1/4/2014,22:31:00,0 BLOCK E CHELTEN AV,14,142,37,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156257,1/4/2014,23:55:00,2200 BLOCK S 69TH ST,12,123,24,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
413812,1/5/2014,0:40:00,NA,12,124,42,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157469,1/5/2014,0:50:00,S 63RD ST / WOODLAND AV,12,122,27,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
281539,1/5/2014,1:15:00,1800 BLOCK E ONTARIO ST,24,241,32,white,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
232510,1/5/2014,1:37:00,5400 BLOCK ARLINGTON ST,19,193,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280137,1/5/2014,1:40:00,3200 BLOCK ARAMINGO AV,24,243,19,hispanic,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
280498,1/5/2014,2:10:00,3200 BLOCK KENSINGTON AV,24,241,33,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157470,1/5/2014,2:20:00,5100 BLOCK WOODLAND AV,12,123,44,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249676,1/5/2014,11:07:00,N BROAD ST / W CUMBERLAND ST,22,221,23,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249677,1/5/2014,12:31:00,3100 BLOCK EUCLID AV,22,222,41,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157473,1/5/2014,12:47:00,6900 BLOCK PASCHALL AV,12,122,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
174697,1/5/2014,13:45:00,0 BLOCK W WASHINGTON LA,14,142,29,black,male,pedestrian,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
249678,1/5/2014,13:56:00,2400 BLOCK NICHOLAS ST,22,224,34,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249680,1/5/2014,16:11:00,1500 BLOCK N 28TH ST,22,224,42,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232512,1/5/2014,16:45:00,100 BLOCK N SALFORD ST,19,192,55,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
405069,1/5/2014,16:55:00,0 BLOCK N SALFORD ST,19,192,29,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232514,1/5/2014,17:00:00,0 BLOCK N SALFORD ST,19,192,44,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249681,1/5/2014,17:03:00,N BROAD ST / W NORRIS ST,22,221,23,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249323,1/5/2014,17:04:00,2100 BLOCK N COLLEGE AV,22,224,40,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232887,1/5/2014,17:30:00,200 BLOCK N SALFORD ST,19,192,35,black,female,vehicular,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
249320|249321,1/5/2014,17:38:00,1400 BLOCK N 17TH ST,22,224,18,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249322,1/5/2014,17:38:00,1400 BLOCK N 17TH ST,22,224,20,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249329,1/5/2014,17:40:00,Address Unavailable,22,221,22,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156249,1/5/2014,17:50:00,6600 BLOCK ELMWOOD AV,12,123,49,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249324,1/5/2014,18:04:00,N 10TH ST / W GIRARD AV,22,223,51,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232889,1/5/2014,18:10:00,0 BLOCK AND GIRARD,19,191,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156250,1/5/2014,18:20:00,6400 BLOCK GRAYS AVE,12,123,40,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249325,1/5/2014,18:26:00,1400 BLOCK N 24TH ST,22,224,40,black,female,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
393638,1/5/2014,18:30:00,5300 BLOCK ARCH ST,19,192,21,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232888,1/5/2014,18:30:00,5300 BLOCK ARCH ST,19,192,25,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249328,1/5/2014,18:37:00,2500 BLOCK W GIRARD AV,22,224,18,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359216,1/5/2014,18:40:00,3400 BLOCK N 15TH ST,39,392,42,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232890,1/5/2014,18:44:00,5300 BLOCK VINE ST,18,182,43,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156251,1/5/2014,19:10:00,6000 BLOCK CHESTER AVE,12,123,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156252,1/5/2014,19:10:00,6700 BLOCK WOODLAND AVE,12,123,36,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249327,1/5/2014,19:16:00,1800 BLOCK N TANEY ST,22,222,27,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249326,1/5/2014,19:16:00,1800 BLOCK N TANEY ST,22,222,30,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
397453,1/5/2014,19:20:00,1600 BLOCK W HUNTING PARK AV,39,392,36,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
409714,1/5/2014,19:47:00,NA,1,11,53,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
359215,1/5/2014,19:50:00,4000 BLOCK N 17TH ST,39,392,33,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156253,1/5/2014,19:50:00,5800 BLOCK WHITBY AVE,12,124,32,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
255341,1/5/2014,19:55:00,N SYDENHAM ST / MASTER ST,22,223,22,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249331,1/5/2014,20:09:00,N 27TH ST / W DAUPHIN ST,22,222,22,black,male,vehicular,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157525,1/5/2014,20:20:00,2600 BLOCK SHIELDS ST,12,123,28,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249679,1/5/2014,20:20:00,N 26TH ST / W THOMPSON ST,22,224,48,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249330,1/5/2014,20:22:00,1200 BLOCK W OAKDALE ST,22,221,24,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
407443,1/5/2014,20:22:00,NA,12,124,26,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232891,1/5/2014,20:41:00,5900 BLOCK MARKET ST,19,192,43,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249333,1/5/2014,20:45:00,N BAILEY ST / CECIL B MOORE AV,22,224,33,black,male,pedestrian,FALSE,NA,TRUE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249332,1/5/2014,20:55:00,2900 BLOCK W GIRARD AV,22,224,62,black,male,vehicular,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
249335,1/5/2014,21:45:00,1300 BLOCK GIRARD AV,22,223,32,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
249334,1/5/2014,21:50:00,N 29TH ST / W GIRARD AV,22,224,31,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
407444,1/5/2014,22:00:00,NA,12,123,16,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156255,1/5/2014,22:02:00,5400 BLOCK BEAUMONT ST,12,124,15,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156254,1/5/2014,22:16:00,5400 BLOCK BELMAR ST,12,124,15,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
156256,1/5/2014,23:00:00,6400 BLOCK BUIST AVE,12,123,18,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
157211,1/5/2014,23:15:00,6800 BLOCK COBBS CREEK PKWY,12,122,27,black,male,vehicular,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Black - Non-Latino,FALSE,FALSE
280499,1/6/2014,0:14:00,1800 BLOCK E SOMERSET ST,24,242,32,white,male,vehicular,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,White - Non-Latino,FALSE,FALSE
249336,1/6/2014,3:10:00,2200 BLOCK N UBER ST,22,221,18,black,male,pedestrian,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Black - Non-Latino,TRUE,FALSE
232893,1/6/2014,10:45:00,5900 BLOCK W COLUMBIA AV,19,191,18,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280500,1/6/2014,11:25:00,3400 BLOCK KENSINGTON AV,24,241,62,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Latino,FALSE,FALSE
156259,1/6/2014,12:39:00,5700 BLOCK SPRINGFIELD AV,12,124,25,black,female,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
280501,1/6/2014,13:20:00,800 BLOCK E ALLEGHENY AV,24,241,32,hispanic,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Latino,FALSE,FALSE
280502,1/6/2014,14:25:00,JASPER ST / E CLEARFIELD ST,24,242,29,white,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,White - Non-Latino,FALSE,FALSE
156258,1/6/2014,14:28:00,6800 BLOCK GREENWAY AV,12,123,22,black,male,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
232895,1/6/2014,16:40:00,N 63RD ST / MEDIA ST,19,192,31,black,female,vehicular,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
230553,1/6/2014,17:30:00,N 52ND ST / LANCASTER AV,19,193,15,black,male,pedestrian,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Black - Non-Latino,FALSE,FALSE
